Date,Avg_Player,Final_Price,Base_Price,Discount_%,Is_Sale,Is_Weekend,Is_Holiday,Days_Since_Release
2025-08-21,38083.0,59.99,59.99,0.0,0,0,0,1274
2025-08-22,39912.0,59.99,59.99,0.0,0,0,0,1275
2025-08-23,45597.0,59.99,59.99,0.0,0,1,0,1276
2025-08-24,47673.0,59.99,59.99,0.0,0,1,0,1277
2025-08-25,39885.0,59.99,59.99,0.0,0,0,0,1278
2025-08-26,38980.0,59.99,59.99,0.0,0,0,0,1279
2025-08-27,38393.0,59.99,59.99,0.0,0,0,0,1280
2025-08-28,36400.0,59.99,59.99,0.0,0,0,0,1281
2025-08-29,37999.0,59.99,59.99,0.0,0,0,0,1282
2025-08-30,43279.0,59.99,59.99,0.0,0,1,0,1283
2025-08-31,43899.0,59.99,59.99,0.0,0,1,0,1284
2025-09-01,38048.0,59.99,59.99,0.0,0,0,1,1285
2025-09-02,35809.0,59.99,59.99,0.0,0,0,0,1286
2025-09-03,34902.0,59.99,59.99,0.0,0,0,0,1287
2025-09-04,32690.0,59.99,59.99,0.0,0,0,0,1288
2025-09-05,34028.0,59.99,59.99,0.0,0,0,0,1289
2025-09-06,40034.0,59.99,59.99,0.0,0,1,0,1290
2025-09-07,40480.0,59.99,59.99,0.0,0,1,0,1291
2025-09-08,32570.0,59.99,59.99,0.0,0,0,0,1292
2025-09-09,32517.0,59.99,59.99,0.0,0,0,0,1293
2025-09-10,31615.0,59.99,59.99,0.0,0,0,0,1294
2025-09-11,30048.0,59.99,59.99,0.0,0,0,0,1295
2025-09-12,31689.0,59.99,59.99,0.0,0,0,0,1296
2025-09-13,37283.0,59.99,59.99,0.0,0,1,0,1297
2025-09-14,38088.0,59.99,59.99,0.0,0,1,0,1298
2025-09-15,29450.0,59.99,59.99,0.0,0,0,0,1299
2025-09-16,29419.0,59.99,59.99,0.0,0,0,0,1300
2025-09-17,28348.0,59.99,59.99,0.0,0,0,0,1301
2025-09-18,28672.0,59.99,59.99,0.0,0,0,0,1302
2025-09-19,30163.0,59.99,59.99,0.0,0,0,0,1303
2025-09-20,35732.0,59.99,59.99,0.0,0,1,0,1304
2025-09-21,36967.0,59.99,59.99,0.0,0,1,0,1305
2025-09-22,29011.0,59.99,59.99,0.0,0,0,0,1306
2025-09-23,29274.0,59.99,59.99,0.0,0,0,0,1307
2025-09-24,28134.0,59.99,59.99,0.0,0,0,0,1308
2025-09-25,27070.0,59.99,59.99,0.0,0,0,0,1309
2025-09-26,29236.0,59.99,59.99,0.0,0,0,0,1310
2025-09-27,33468.0,59.99,59.99,0.0,0,1,0,1311
2025-09-28,34853.0,59.99,59.99,0.0,0,1,0,1312
2025-09-29,26195.0,59.99,59.99,0.0,0,0,0,1313
2025-09-30,26175.0,59.99,59.99,0.0,0,0,0,1314
2025-10-01,25690.0,59.99,59.99,0.0,0,0,0,1315
2025-10-02,25613.0,59.99,59.99,0.0,0,0,0,1316
2025-10-03,27458.0,59.99,59.99,0.0,0,0,0,1317
2025-10-04,31639.0,59.99,59.99,0.0,0,1,0,1318
2025-10-05,33795.0,59.99,59.99,0.0,0,1,0,1319
2025-10-06,25913.0,59.99,59.99,0.0,0,0,0,1320
2025-10-07,26287.0,59.99,59.99,0.0,0,0,0,1321
2025-10-08,25992.0,59.99,59.99,0.0,0,0,0,1322
2025-10-09,26091.0,59.99,59.99,0.0,0,0,0,1323
2025-10-10,27819.0,59.99,59.99,0.0,0,0,0,1324
2025-10-11,33420.0,59.99,59.99,0.0,0,1,0,1325
2025-10-12,34319.0,59.99,59.99,0.0,0,1,0,1326
2025-10-13,27381.0,59.99,59.99,0.0,0,0,1,1327
2025-10-14,26736.0,59.99,59.99,0.0,0,0,0,1328
2025-10-15,26149.0,59.99,59.99,0.0,0,0,0,1329
2025-10-16,25841.0,59.99,59.99,0.0,0,0,0,1330
2025-10-17,28187.0,59.99,59.99,0.0,0,0,0,1331
2025-10-18,34447.0,59.99,59.99,0.0,0,1,0,1332
2025-10-19,35096.0,59.99,59.99,0.0,0,1,0,1333
2025-10-20,27594.0,59.99,59.99,0.0,0,0,0,1334
2025-10-21,27149.0,59.99,59.99,0.0,0,0,0,1335
2025-10-22,26585.0,59.99,59.99,0.0,0,0,0,1336
2025-10-23,26334.0,59.99,59.99,0.0,0,0,0,1337
2025-10-24,28575.0,59.99,59.99,0.0,0,0,0,1338
2025-10-25,33641.0,59.99,59.99,0.0,0,1,0,1339
2025-10-26,34526.0,59.99,59.99,0.0,0,1,0,1340
2025-10-27,26664.0,59.99,59.99,0.0,0,0,0,1341
2025-10-28,26503.0,59.99,59.99,0.0,0,0,0,1342
2025-10-29,25661.0,59.99,59.99,0.0,0,0,0,1343
2025-10-30,25131.0,59.99,59.99,0.0,0,0,0,1344
2025-10-31,27316.0,59.99,59.99,0.0,0,0,0,1345
2025-11-01,31994.0,59.99,59.99,0.0,0,1,0,1346
2025-11-02,33424.0,59.99,59.99,0.0,0,1,0,1347
2025-11-03,25757.0,59.99,59.99,0.0,0,0,0,1348
2025-11-04,25665.0,59.99,59.99,0.0,0,0,0,1349
2025-11-05,24171.0,59.99,59.99,0.0,0,0,0,1350
2025-11-06,24305.0,59.99,59.99,0.0,0,0,0,1351
2025-11-07,27204.0,59.99,59.99,0.0,0,0,0,1352
2025-11-08,33140.0,59.99,59.99,0.0,0,1,0,1353
2025-11-09,33903.0,59.99,59.99,0.0,0,1,0,1354
2025-11-10,26872.0,59.99,59.99,0.0,0,0,0,1355
2025-11-11,28204.0,59.99,59.99,0.0,0,0,1,1356
2025-11-12,26505.0,59.99,59.99,0.0,0,0,0,1357
2025-11-13,26125.0,59.99,59.99,0.0,0,0,0,1358
2025-11-14,28085.0,59.99,59.99,0.0,0,0,0,1359
2025-11-15,34791.0,59.99,59.99,0.0,0,1,0,1360
2025-11-16,35348.0,59.99,59.99,0.0,0,1,0,1361
2025-11-17,26991.0,59.99,59.99,0.0,0,0,0,1362
2025-11-18,27644.0,59.99,59.99,0.0,0,0,0,1363
2025-11-19,26333.0,59.99,59.99,0.0,0,0,0,1364
2025-11-20,26261.0,59.99,59.99,0.0,0,0,0,1365
2025-11-21,28568.0,59.99,59.99,0.0,0,0,0,1366
2025-11-22,34975.0,59.99,59.99,0.0,0,1,0,1367
2025-11-23,36275.0,59.99,59.99,0.0,0,1,0,1368
2025-11-24,27096.0,59.99,59.99,0.0,0,0,0,1369
2025-11-25,26989.0,59.99,59.99,0.0,0,0,0,1370
2025-11-26,26884.0,59.99,59.99,0.0,0,0,0,1371
2025-11-27,27793.0,59.99,59.99,0.0,0,0,1,1372
2025-11-28,29594.0,59.99,59.99,0.0,0,0,0,1373
2025-11-29,35470.0,59.99,59.99,0.0,0,1,0,1374
2025-11-30,35449.0,59.99,59.99,0.0,0,1,0,1375
2025-12-01,27204.0,59.99,59.99,0.0,0,0,0,1376
2025-12-02,27431.0,59.99,59.99,0.0,0,0,0,1377
2025-12-03,26927.0,59.99,59.99,0.0,0,0,0,1378
2025-12-04,25358.0,59.99,59.99,0.0,0,0,0,1379
2025-12-05,27723.0,59.99,59.99,0.0,0,0,0,1380
2025-12-06,33403.0,59.99,59.99,0.0,0,1,0,1381
2025-12-07,34586.0,59.99,59.99,0.0,0,1,0,1382
2025-12-08,27817.0,59.99,59.99,0.0,0,0,0,1383
2025-12-09,27278.0,59.99,59.99,0.0,0,0,0,1384
2025-12-10,26928.0,59.99,59.99,0.0,0,0,0,1385
2025-12-11,27097.0,59.99,59.99,0.0,0,0,0,1386
2025-12-12,28360.0,59.99,59.99,0.0,0,0,0,1387
2025-12-13,34982.0,59.99,59.99,0.0,0,1,0,1388
2025-12-14,35598.0,59.99,59.99,0.0,0,1,0,1389
2025-12-15,27361.0,59.99,59.99,0.0,0,0,0,1390
2025-12-16,27228.0,59.99,59.99,0.0,0,0,0,1391
2025-12-17,27172.0,59.99,59.99,0.0,0,0,0,1392
2025-12-18,27213.0,38.99,59.99,35.00583430571762,1,0,0,1393
2025-12-19,36383.0,38.99,59.99,35.00583430571762,1,0,0,1394
2025-12-20,44439.0,38.99,59.99,35.00583430571762,1,1,0,1395
2025-12-21,47073.0,38.99,59.99,35.00583430571762,1,1,0,1396
2025-12-22,43335.0,38.99,59.99,35.00583430571762,1,0,0,1397
2025-12-23,44255.0,38.99,59.99,35.00583430571762,1,0,0,1398
2025-12-24,45258.0,38.99,59.99,35.00583430571762,1,0,0,1399
2025-12-25,44923.0,38.99,59.99,35.00583430571762,1,0,1,1400
2025-12-26,48433.0,38.99,59.99,35.00583430571762,1,0,0,1401
2025-12-27,52400.0,38.99,59.99,35.00583430571762,1,1,0,1402
2025-12-28,53497.0,38.99,59.99,35.00583430571762,1,1,0,1403
2025-12-29,49512.0,38.99,59.99,35.00583430571762,1,0,0,1404
2025-12-30,49798.0,38.99,59.99,35.00583430571762,1,0,0,1405
2025-12-31,48085.0,38.99,59.99,35.00583430571762,1,0,0,1406
2026-01-01,52322.0,38.99,59.99,35.00583430571762,1,0,1,1407
2026-01-02,54566.0,38.99,59.99,35.00583430571762,1,0,0,1408
2026-01-03,56129.0,38.99,59.99,35.00583430571762,1,1,0,1409
2026-01-04,57460.0,38.99,59.99,35.00583430571762,1,1,0,1410
2026-01-05,48513.0,59.99,59.99,0.0,0,0,0,1411
2026-01-06,49180.0,59.99,59.99,0.0,0,0,0,1412
2026-01-07,46152.0,59.99,59.99,0.0,0,0,0,1413
2026-01-08,44139.0,59.99,59.99,0.0,0,0,0,1414
2026-01-09,49339.0,59.99,59.99,0.0,0,0,0,1415
2026-01-10,55861.0,59.99,59.99,0.0,0,1,0,1416
2026-01-11,56366.0,59.99,59.99,0.0,0,1,0,1417
2026-01-12,42550.0,59.99,59.99,0.0,0,0,0,1418
2026-01-13,41295.0,59.99,59.99,0.0,0,0,0,1419
2026-01-14,40776.0,59.99,59.99,0.0,0,0,0,1420
2026-01-15,39745.0,59.99,59.99,0.0,0,0,0,1421
2026-01-16,42834.0,59.99,59.99,0.0,0,0,0,1422
2026-01-17,52066.0,59.99,59.99,0.0,0,1,0,1423
2026-01-18,53655.0,59.99,59.99,0.0,0,1,0,1424
2026-01-19,41354.0,59.99,59.99,0.0,0,0,1,1425
2026-01-20,40149.0,59.99,59.99,0.0,0,0,0,1426
2026-01-21,40238.0,59.99,59.99,0.0,0,0,0,1427
2026-01-22,37276.0,59.99,59.99,0.0,0,0,0,1428
2026-01-23,39689.0,59.99,59.99,0.0,0,0,0,1429
2026-01-24,48842.0,59.99,59.99,0.0,0,1,0,1430
2026-01-25,50539.0,59.99,59.99,0.0,0,1,0,1431
2026-01-26,38262.0,59.99,59.99,0.0,0,0,0,1432
2026-01-27,37645.0,59.99,59.99,0.0,0,0,0,1433
2026-01-28,36536.0,59.99,59.99,0.0,0,0,0,1434
2026-01-29,35415.0,59.99,59.99,0.0,0,0,0,1435
2026-01-30,37166.0,59.99,59.99,0.0,0,0,0,1436
2026-01-31,45982.0,59.99,59.99,0.0,0,1,0,1437
2026-02-01,46905.0,59.99,59.99,0.0,0,1,0,1438
2026-02-02,35439.0,59.99,59.99,0.0,0,0,0,1439
2026-02-03,33884.0,59.99,59.99,0.0,0,0,0,1440
2026-02-04,34028.0,59.99,59.99,0.0,0,0,0,1441
2026-02-05,33030.0,59.99,59.99,0.0,0,0,0,1442
2026-02-06,34900.0,59.99,59.99,0.0,0,0,0,1443
2026-02-07,43008.0,59.99,59.99,0.0,0,1,0,1444
2026-02-08,45109.0,59.99,59.99,0.0,0,1,0,1445
2026-02-09,33270.0,59.99,59.99,0.0,0,0,0,1446
2026-02-10,32867.0,59.99,59.99,0.0,0,0,0,1447
2026-02-11,32106.0,59.99,59.99,0.0,0,0,0,1448
2026-02-12,31739.0,59.99,59.99,0.0,0,0,0,1449
2026-02-13,32845.0,59.99,59.99,0.0,0,0,0,1450
2026-02-14,39474.0,59.99,59.99,0.0,0,1,0,1451
2026-02-15,42559.0,59.99,59.99,0.0,0,1,0,1452
2026-02-16,34182.0,59.99,59.99,0.0,0,0,1,1453
2026-02-17,32389.0,59.99,59.99,0.0,0,0,0,1454
2026-02-18,31300.0,59.99,59.99,0.0,0,0,0,1455
2026-02-19,31185.0,59.99,59.99,0.0,0,0,0,1456
2026-02-20,33042.0,59.99,59.99,0.0,0,0,0,1457
2026-02-21,40310.0,59.99,59.99,0.0,0,1,0,1458
2026-02-22,42855.0,59.99,59.99,0.0,0,1,0,1459
2026-02-23,33014.0,59.99,59.99,0.0,0,0,0,1460
2026-02-24,31228.0,59.99,59.99,0.0,0,0,0,1461
2026-02-25,31156.0,59.99,59.99,0.0,0,0,0,1462
2026-02-26,30682.0,59.99,59.99,0.0,0,0,0,1463
2026-02-27,30958.0,59.99,59.99,0.0,0,0,0,1464
2026-02-28,38412.0,59.99,59.99,0.0,0,1,0,1465
2026-03-01,39974.0,59.99,59.99,0.0,0,1,0,1466
2026-03-02,29896.0,59.99,59.99,0.0,0,0,0,1467
2026-03-03,29541.0,59.99,59.99,0.0,0,0,0,1468
2026-03-04,28901.0,59.99,59.99,0.0,0,0,0,1469
2026-03-05,29080.0,59.99,59.99,0.0,0,0,0,1470
2026-03-06,30766.0,59.99,59.99,0.0,0,0,0,1471
2026-03-07,37485.0,59.99,59.99,0.0,0,1,0,1472
2026-03-08,38636.0,59.99,59.99,0.0,0,1,0,1473
2026-03-09,29980.0,59.99,59.99,0.0,0,0,0,1474
2026-03-10,29228.0,59.99,59.99,0.0,0,0,0,1475
2026-03-11,29776.0,59.99,59.99,0.0,0,0,0,1476
2026-03-12,29189.0,59.99,59.99,0.0,0,0,0,1477
2026-03-13,32454.0,59.99,59.99,0.0,0,0,0,1478
2026-03-14,39907.0,59.99,59.99,0.0,0,1,0,1479
2026-03-15,41308.0,59.99,59.99,0.0,0,1,0,1480
2026-03-16,30811.0,59.99,59.99,0.0,0,0,0,1481
2026-03-17,30793.0,59.99,59.99,0.0,0,0,0,1482
2026-03-18,30412.0,59.99,59.99,0.0,0,0,0,1483
2026-03-19,29663.0,38.99,59.99,35.00583430571762,1,0,0,1484
2026-03-20,36649.0,38.99,59.99,35.00583430571762,1,0,0,1485
2026-03-21,46371.0,38.99,59.99,35.00583430571762,1,1,0,1486
2026-03-22,49013.0,38.99,59.99,35.00583430571762,1,1,0,1487
2026-03-23,40019.0,38.99,59.99,35.00583430571762,1,0,0,1488
2026-03-24,41346.0,38.99,59.99,35.00583430571762,1,0,0,1489
2026-03-25,41133.0,38.99,59.99,35.00583430571762,1,0,0,1490
2026-03-26,40310.0,59.99,59.99,0.0,0,0,0,1491
2026-03-27,42914.0,59.99,59.99,0.0,0,0,0,1492
2026-03-28,51016.0,59.99,59.99,0.0,0,1,0,1493
2026-03-29,52657.0,59.99,59.99,0.0,0,1,0,1494
2026-03-30,42602.0,59.99,59.99,0.0,0,0,0,1495
2026-03-31,42067.0,59.99,59.99,0.0,0,0,0,1496
